Gene stable ID,Transcript stable ID,Exon stable ID
ENSMUSG00000090553,ENSMUST00000166915,ENSMUSE00001298765
ENSMUSG00000090553,ENSMUST00000166915,ENSMUSE00001293098
ENSMUSG00000090553,ENSMUST00000166915,ENSMUSE00000882735
ENSMUSG00000090553,ENSMUST00000166291,ENSMUSE00000875455
ENSMUSG00000090553,ENSMUST00000166291,ENSMUSE00001298765
ENSMUSG00000090553,ENSMUST00000166291,ENSMUSE00000885116
ENSMUSG00000090553,ENSMUST00000166291,ENSMUSE00000872886
ENSMUSG00000090553,ENSMUST00000172079,ENSMUSE00000889375
ENSMUSG00000090553,ENSMUST00000172079,ENSMUSE00001284099
ENSMUSG00000090553,ENSMUST00000172079,ENSMUSE00001277644
ENSMUSG00000090553,ENSMUST00000172079,ENSMUSE00000904591
ENSMUSG00000090553,ENSMUST00000164096,ENSMUSE00000875455
ENSMUSG00000090553,ENSMUST00000164096,ENSMUSE00001298765
ENSMUSG00000090553,ENSMUST00000164096,ENSMUSE00000901098
ENSMUSG00000090553,ENSMUST00000164096,ENSMUSE00000909796
ENSMUSG00000090553,ENSMUST00000171264,ENSMUSE00001471944
ENSMUSG00000090553,ENSMUST00000171264,ENSMUSE00000893764
ENSMUSG00000090553,ENSMUST00000164574,ENSMUSE00000873541
ENSMUSG00000090553,ENSMUST00000164574,ENSMUSE00000899519
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00000902648
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00000284046
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00001256541
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00001309516
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00001256004
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00000161366
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00000161367
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00000533198
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00000161362
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00000161369
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00001292941
ENSMUSG00000016179,ENSMUST00000169907,ENSMUSE00001276037
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00000284046
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00001256541
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00001309516
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00001256004
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00000161366
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00000161367
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00000533198
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00000161362
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00000161369
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00000418533
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00000161368
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00001222815
ENSMUSG00000016179,ENSMUST00000016323,ENSMUSE00001256877
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00001309516
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00001256004
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00000161366
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00000161367
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00000533198
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00000161362
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00000902398
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00000896529
ENSMUSG00000016179,ENSMUST00000163202,ENSMUSE00000914766
ENSMUSG00000016179,ENSMUST00000165718,ENSMUSE00000910625
ENSMUSG00000016179,ENSMUST00000165718,ENSMUSE00000894872
ENSMUSG00000016179,ENSMUST00000165718,ENSMUSE00000881675
ENSMUSG00000016179,ENSMUST00000165718,ENSMUSE00001221105
ENSMUSG00000016179,ENSMUST00000165718,ENSMUSE00001268714
ENSMUSG00000016179,ENSMUST00000165718,ENSMUSE00001210286
ENSMUSG00000103895,ENSMUST00000191875,ENSMUSE00001338714
ENSMUSG00000102648,ENSMUST00000191762,ENSMUSE00001338840
ENSMUSG00000102981,ENSMUST00000194074,ENSMUSE00001342610
ENSMUSG00000097850,ENSMUST00000180420,ENSMUSE00001121020
ENSMUSG00000097850,ENSMUST00000180420,ENSMUSE00001148015
ENSMUSG00000065533,ENSMUST00000083599,ENSMUSE00000522758
ENSMUSG00000104182,ENSMUST00000194272,ENSMUSE00001337173
ENSMUSG00000103692,ENSMUST00000193395,ENSMUSE00001336980
ENSMUSG00000103692,ENSMUST00000193395,ENSMUSE00001345706
ENSMUSG00000103692,ENSMUST00000193395,ENSMUSE00001345168
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536347
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536346
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536345
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000502744
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000504749
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000471791
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000470426
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536340
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000465544
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000461496
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000594073
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536331
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536329
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000160695
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000160696
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000230666
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000504538
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536323
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536321
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536320
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536318
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536316
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000230615
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000230609
ENSMUSG00000026579,ENSMUST00000086040,ENSMUSE00000536314
ENSMUSG00000089790,ENSMUST00000162889,ENSMUSE00000856993
ENSMUSG00000040918,ENSMUST00000044021,ENSMUSE00000872022
ENSMUSG00000040918,ENSMUST00000044021,ENSMUSE00000230522
ENSMUSG00000040918,ENSMUST00000044021,ENSMUSE00000230511
ENSMUSG00000040918,ENSMUST00000044021,ENSMUSE00000230505
ENSMUSG00000040918,ENSMUST00000044021,ENSMUSE00000230496
ENSMUSG00000040918,ENSMUST00000044021,ENSMUSE00000860450
ENSMUSG00000040918,ENSMUST00000159230,ENSMUSE00000230511
ENSMUSG00000040918,ENSMUST00000159230,ENSMUSE00000230505
ENSMUSG00000040918,ENSMUST00000159230,ENSMUSE00000230496
ENSMUSG00000040918,ENSMUST00000159230,ENSMUSE00000230529
ENSMUSG00000040918,ENSMUST00000159230,ENSMUSE00000861242
ENSMUSG00000040918,ENSMUST00000159230,ENSMUSE00000865753
ENSMUSG00000040918,ENSMUST00000169394,ENSMUSE00000230511
ENSMUSG00000040918,ENSMUST00000169394,ENSMUSE00000230505
ENSMUSG00000040918,ENSMUST00000169394,ENSMUSE00000230496
ENSMUSG00000040918,ENSMUST00000169394,ENSMUSE00000902616
ENSMUSG00000040918,ENSMUST00000169394,ENSMUSE00000889833
ENSMUSG00000040918,ENSMUST00000160773,ENSMUSE00000856231
ENSMUSG00000040918,ENSMUST00000160773,ENSMUSE00000854056
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001344859
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001338361
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001437766
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001439923
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001441646
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001438852
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001442848
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001440942
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001443526
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001442877
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001443478
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001439582
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001442364
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001441829
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001442326
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001441781
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001443378
ENSMUSG00000102976,ENSMUST00000191896,ENSMUSE00001338409
ENSMUSG00000102976,ENSMUST00000191828,ENSMUSE00001342620
ENSMUSG00000102976,ENSMUST00000191828,ENSMUSE00001344749
ENSMUSG00000102976,ENSMUST00000191828,ENSMUSE00001339289
ENSMUSG00000102976,ENSMUST00000195669,ENSMUSE00001440942
ENSMUSG00000102976,ENSMUST00000195669,ENSMUSE00001443526
ENSMUSG00000102976,ENSMUST00000195669,ENSMUSE00001442877
ENSMUSG00000102976,ENSMUST00000195669,ENSMUSE00001338175
ENSMUSG00000102976,ENSMUST00000195669,ENSMUSE00001339082
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001338361
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001437766
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001439923
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001441646
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001438852
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001442848
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001342337
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001345908
ENSMUSG00000102976,ENSMUST00000195424,ENSMUSE00001343566
ENSMUSG00000102976,ENSMUST00000194668,ENSMUSE00001439923
ENSMUSG00000102976,ENSMUST00000194668,ENSMUSE00001441646
ENSMUSG00000102976,ENSMUST00000194668,ENSMUSE00001438852
ENSMUSG00000102976,ENSMUST00000194668,ENSMUSE00001342354
ENSMUSG00000102976,ENSMUST00000194668,ENSMUSE00001339480
ENSMUSG00000102976,ENSMUST00000192107,ENSMUSE00001338361
ENSMUSG00000102976,ENSMUST00000192107,ENSMUSE00001437766
ENSMUSG00000102976,ENSMUST00000192107,ENSMUSE00001338917
ENSMUSG00000102976,ENSMUST00000192107,ENSMUSE00001343486
ENSMUSG00000102976,ENSMUST00000192107,ENSMUSE00001345043
ENSMUSG00000102976,ENSMUST00000192107,ENSMUSE00001344206
ENSMUSG00000102976,ENSMUST00000193504,ENSMUSE00001437766
ENSMUSG00000102976,ENSMUST00000193504,ENSMUSE00001439923
ENSMUSG00000102976,ENSMUST00000193504,ENSMUSE00001441646
ENSMUSG00000102976,ENSMUST00000193504,ENSMUSE00001336297
ENSMUSG00000102976,ENSMUST00000193504,ENSMUSE00001343371
ENSMUSG00000102976,ENSMUST00000195067,ENSMUSE00001439923
ENSMUSG00000102976,ENSMUST00000195067,ENSMUSE00001341522
ENSMUSG00000102976,ENSMUST00000195067,ENSMUSE00001338707
ENSMUSG00000102976,ENSMUST00000195067,ENSMUSE00001337356
ENSMUSG00000102976,ENSMUST00000191705,ENSMUSE00001437766
ENSMUSG00000102976,ENSMUST00000191705,ENSMUSE00001341096
ENSMUSG00000102976,ENSMUST00000191705,ENSMUSE00001342897
ENSMUSG00000102976,ENSMUST00000192148,ENSMUSE00001437766
ENSMUSG00000102976,ENSMUST00000192148,ENSMUSE00001341187
ENSMUSG00000102976,ENSMUST00000192148,ENSMUSE00001345712
ENSMUSG00000102976,ENSMUST00000192148,ENSMUSE00001342477
ENSMUSG00000102976,ENSMUST00000191932,ENSMUSE00001338361
ENSMUSG00000102976,ENSMUST00000191932,ENSMUSE00001344256
ENSMUSG00000102976,ENSMUST00000191932,ENSMUSE00001345988
ENSMUSG00000102976,ENSMUST00000191932,ENSMUSE00001346058
ENSMUSG00000102976,ENSMUST00000192775,ENSMUSE00001441687
ENSMUSG00000102976,ENSMUST00000192775,ENSMUSE00001342080
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001441152
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001439928
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001442559
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001438066
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001441792
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001443627
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001436824
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001440398
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001443553
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001442362
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001442118
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001440743
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001441274
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001440644
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001442682
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00001436598
ENSMUSG00000116275,ENSMUST00000027736,ENSMUSE00000659324
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00000338358
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001338027
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001340385
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001338194
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001338538
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001339150
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00000232955
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001269355
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001220900
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001296028
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001312748
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001277751
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001282380
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001231462
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001302699
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001244126
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001279066
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001261540
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001241481
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001219826
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00000472433
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001278438
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001254929
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001205331
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001299007
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001296385
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001280450
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001219080
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001240760
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001273837
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001213029
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001259762
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001212958
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001230979
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001228624
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001213850
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001276372
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001293691
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001240046
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00001302611
ENSMUSG00000037470,ENSMUST00000046875,ENSMUSE00000341932
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00000937881
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001263150
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00000935812
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001250040
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001307202
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001295587
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001261122
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001208085
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001300995
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001206071
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001229258
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001305549
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00001251183
ENSMUSG00000037470,ENSMUST00000173999,ENSMUSE00000927650
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001338027
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001340385
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001338194
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001338538
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001339150
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001263150
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001250040
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001307202
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001295587
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001261122
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001208085
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001300995
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001206071
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001229258
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001305549
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001251183
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00000929608
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001342328
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001345401
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001304613
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001297426
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001287650
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001234684
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001282395
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001259682
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001212497
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001272585
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001211586
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001310510
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001310598
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001235636
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001272602
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001214480
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001260732
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001266010
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001272020
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001222536
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001263996
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00001312911
ENSMUSG00000037470,ENSMUST00000174266,ENSMUSE00000939813
ENSMUSG00000037470,ENSMUST00000173250,ENSMUSE00001305549
ENSMUSG00000037470,ENSMUST00000173250,ENSMUSE00000931383
ENSMUSG00000037470,ENSMUST00000173250,ENSMUSE00000928902
ENSMUSG00000037470,ENSMUST00000174224,ENSMUSE00001296385
ENSMUSG00000037470,ENSMUST00000174224,ENSMUSE00001263996
ENSMUSG00000037470,ENSMUST00000174224,ENSMUSE00001312911
ENSMUSG00000037470,ENSMUST00000174224,ENSMUSE00000930934
ENSMUSG00000037470,ENSMUST00000174224,ENSMUSE00001296539
ENSMUSG00000037470,ENSMUST00000174224,ENSMUSE00001468717
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001261540
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001241481
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001219826
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00000472433
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001278438
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001254929
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001263150
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001272020
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001222536
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001263996
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00000940410
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00001207279
ENSMUSG00000037470,ENSMUST00000173166,ENSMUSE00000934892
ENSMUSG00000037470,ENSMUST00000173082,ENSMUSE00000929445
ENSMUSG00000037470,ENSMUST00000173082,ENSMUSE00000932500
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001304613
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001297426
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001287650
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001234684
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001282395
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001259682
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001212497
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001272585
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001211586
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001310510
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00000934297
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001345633
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001340286
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001345099
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001345787
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001337056
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001336750
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00001336600
ENSMUSG00000037470,ENSMUST00000174716,ENSMUSE00000928080
ENSMUSG00000037470,ENSMUST00000174142,ENSMUSE00001220900
ENSMUSG00000037470,ENSMUST00000174142,ENSMUSE00001259682
ENSMUSG00000037470,ENSMUST00000174142,ENSMUSE00001212497
ENSMUSG00000037470,ENSMUST00000174142,ENSMUSE00000934126
ENSMUSG00000037470,ENSMUST00000174142,ENSMUSE00001260441
ENSMUSG00000037470,ENSMUST00000174142,ENSMUSE00001221893
ENSMUSG00000037470,ENSMUST00000174142,ENSMUSE00000939915
ENSMUSG00000037470,ENSMUST00000172592,ENSMUSE00001297426
ENSMUSG00000037470,ENSMUST00000172592,ENSMUSE00001287650
ENSMUSG00000037470,ENSMUST00000172592,ENSMUSE00001234684
ENSMUSG00000037470,ENSMUST00000172592,ENSMUSE00000927719
ENSMUSG00000037470,ENSMUST00000172592,ENSMUSE00000930838
ENSMUSG00000037470,ENSMUST00000192159,ENSMUSE00001342506
ENSMUSG00000026640,ENSMUST00000194398,ENSMUSE00001339250
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000464628
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000350240
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00001225257
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161386
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161385
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161381
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161392
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161380
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161395
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161402
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161382
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161394
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00001309228
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161389
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161400
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161390
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161387
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161403
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161379
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161377
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161397
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161388
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161399
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161376
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161393
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161391
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000161384
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00001244766
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00001228266
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00001313453
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00001279332
ENSMUSG00000026640,ENSMUST00000027952,ENSMUSE00000498076
ENSMUSG00000026640,ENSMUST00000125381,ENSMUSE00000828351
ENSMUSG00000026640,ENSMUST00000125381,ENSMUSE00001291243
ENSMUSG00000026640,ENSMUST00000125381,ENSMUSE00000771382
ENSMUSG00000026640,ENSMUST00000135664,ENSMUSE00000161394
ENSMUSG00000026640,ENSMUST00000135664,ENSMUSE00001473580
ENSMUSG00000026640,ENSMUST00000135664,ENSMUSE00000762571
ENSMUSG00000026640,ENSMUST00000135664,ENSMUSE00001211726
ENSMUSG00000026640,ENSMUST00000135664,ENSMUSE00000776592
